playerID,yearID,AB,R,H,2B,3B,HR,RBI,BB,SO,IBB,HBP,SF,OBP,SLG,OPS,OPS+,Result
encared01,2005,211,25,49,16,0,9,31,20,60,2,3,0,0.308,0.436,0.744,97,0.359
encared01,2006,406,60,112,33,1,15,72,41,78,3,13,3,0.359,0.473,0.831,116,0.356
encared01,2007,502,66,145,25,1,16,76,39,86,4,14,1,0.356,0.438,0.794,109,0.34
encared01,2008,506,75,127,29,1,26,68,61,102,1,10,5,0.34,0.466,0.807,114,0.305
encared01,2010,332,47,81,16,0,21,51,29,60,1,2,4,0.305,0.482,0.787,113,0.334
encared01,2011,481,70,131,36,0,17,55,43,77,2,3,3,0.334,0.453,0.787,118,0.384
encared01,2012,542,93,152,24,0,42,110,84,94,12,11,7,0.384,0.557,0.941,158,0.37
encared01,2013,530,90,144,29,1,36,104,82,62,7,4,5,0.37,0.534,0.904,151,0.354
encared01,2014,477,75,128,27,2,34,98,62,82,6,2,1,0.354,0.547,0.901,154,0.372
encared01,2015,528,94,146,31,0,39,111,77,98,5,9,10,0.372,0.557,0.929,155,0.357
encared01,2016,601,99,158,34,0,42,127,87,138,3,5,8,0.357,0.529,0.886,138,0.377
encared01,2017,554,96,143,20,1,38,107,104,133,5,5,5,0.377,0.504,0.881,135,0.336
encared01,2018,500,74,123,16,1,32,107,63,132,2,8,7,0.336,0.474,0.81,122,0.344
encarju01,1999,509,62,130,30,6,19,74,14,113,1,9,2,0.287,0.45,0.736,87,0.33
encarju01,2000,547,75,158,25,6,14,72,29,90,1,7,4,0.33,0.433,0.764,95,0.292
encarju01,2001,417,52,101,19,7,12,52,25,93,1,6,4,0.292,0.408,0.7,84,0.33
encarju01,2002,263,34,69,11,3,8,34,20,50,0,3,4,0.317,0.418,0.735,96,0.313
encarju01,2002,321,43,89,11,2,16,51,26,63,0,1,3,0.33,0.474,0.804,113,0.317
encarju01,2003,601,80,162,37,6,19,94,37,82,0,4,6,0.313,0.446,0.759,100,0.289
encarju01,2004,324,42,76,18,1,13,43,21,53,0,4,1,0.289,0.417,0.705,84,0.349
encarju01,2005,506,59,145,27,3,16,76,41,104,2,9,3,0.349,0.447,0.795,112,0.317
encarju01,2006,557,74,155,25,5,19,79,30,86,6,4,6,0.317,0.443,0.76,97,0.324
encarju01,2007,283,43,80,17,1,9,47,18,43,0,1,4,0.324,0.445,0.769,102,0.377
ensbemo01,2003,385,69,112,15,1,25,60,48,60,1,6,1,0.377,0.53,0.907,139,0.33
ensbemo01,2004,411,51,113,20,3,10,66,36,46,1,0,4,0.33,0.411,0.742,95,0.388
ensbemo01,2005,526,86,149,30,3,36,101,85,119,9,8,5,0.388,0.557,0.945,151,0.396
ensbemo01,2006,387,67,91,17,1,23,58,101,96,7,4,3,0.396,0.463,0.858,125,0.323
ensbemo01,2007,224,36,52,10,0,8,31,31,48,0,0,2,0.323,0.384,0.707,87,0.308
erstada01,1999,585,84,148,22,5,13,53,47,101,3,1,3,0.308,0.374,0.683,75,0.409
erstada01,2000,676,121,240,39,6,25,100,64,82,9,1,4,0.409,0.541,0.951,142,0.331
erstada01,2001,631,89,163,35,1,9,63,62,113,7,10,7,0.331,0.36,0.691,84,0.313
erstada01,2002,625,99,177,28,4,10,73,27,67,4,2,4,0.313,0.389,0.702,88,0.309
erstada01,2003,258,35,65,7,1,4,17,18,40,1,4,2,0.309,0.333,0.642,72,0.346
erstada01,2004,495,79,146,29,1,7,69,37,74,1,4,4,0.346,0.4,0.746,97,0.325
erstada01,2005,609,86,166,33,3,7,66,47,109,3,1,2,0.325,0.371,0.696,87,0.31
erstada01,2007,310,33,77,13,1,4,32,28,44,0,0,1,0.31,0.335,0.645,71,0.309
erstada01,2008,322,49,89,16,0,4,31,14,68,3,2,2,0.309,0.363,0.672,80,0.288
escobal02,2010,506,57,119,14,10,4,41,36,70,7,3,3,0.288,0.326,0.614,70,0.29
escobal02,2011,548,69,139,21,8,4,46,25,73,1,4,3,0.29,0.343,0.633,76,0.331
escobal02,2012,605,68,177,30,7,5,52,27,100,2,8,0,0.331,0.39,0.721,100,0.259
escobal02,2013,607,57,142,20,4,4,52,19,84,1,3,4,0.259,0.3,0.559,57,0.317
escobal02,2014,579,74,165,34,5,3,50,23,83,1,6,4,0.317,0.377,0.694,99,0.293
escobal02,2015,612,76,157,20,5,3,47,26,75,1,8,5,0.293,0.32,0.614,71,0.292
escobal02,2016,637,57,166,24,6,7,55,27,96,2,3,5,0.292,0.35,0.642,75,0.272
escobal02,2017,599,71,150,36,5,6,54,15,102,1,4,4,0.272,0.357,0.629,68,0.279
escobed01,2014,433,52,119,35,2,6,37,24,93,1,2,2,0.315,0.406,0.721,105,0.309
escobed01,2015,409,48,107,31,4,12,58,28,86,1,2,5,0.309,0.445,0.754,107,0.28
escobed01,2016,352,32,83,14,2,6,37,21,72,1,1,1,0.28,0.338,0.618,68,0.309
escobed01,2017,457,62,116,16,5,21,73,33,98,3,5,3,0.309,0.449,0.758,101,0.338
escobed01,2018,368,45,101,37,3,15,63,34,91,6,3,3,0.338,0.514,0.852,132,0.32
escobyu01,2007,319,54,104,25,0,5,28,27,44,1,5,2,0.385,0.451,0.837,121,0.366
escobyu01,2008,514,71,148,24,2,10,60,59,62,4,5,2,0.366,0.401,0.766,106,0.377
escobyu01,2009,528,89,158,26,2,14,76,57,62,3,10,2,0.377,0.436,0.812,118,0.34
escobyu01,2010,236,32,65,7,0,4,16,19,26,0,4,0,0.34,0.356,0.696,93,0.334
escobyu01,2010,261,28,62,12,0,0,19,37,31,1,1,0,0.334,0.284,0.618,73,0.369
escobyu01,2011,513,77,149,24,3,11,48,61,70,1,6,5,0.369,0.413,0.782,118,0.3
escobyu01,2012,558,58,141,22,1,9,51,35,70,1,4,4,0.3,0.344,0.644,79,0.332
escobyu01,2013,508,61,130,27,1,9,56,57,73,2,3,4,0.332,0.366,0.698,97,0.324
escobyu01,2014,476,33,123,18,0,7,39,43,60,3,4,2,0.324,0.34,0.664,91,0.375
escobyu01,2015,535,75,168,25,1,9,56,45,70,0,8,2,0.375,0.415,0.79,121,0.355
escobyu01,2016,517,68,157,28,1,5,39,40,67,0,3,4,0.355,0.391,0.745,104,0.333
escobyu01,2017,350,43,96,20,1,7,31,29,51,0,2,0,0.333,0.397,0.73,96,0.323
espinda01,2011,573,72,135,29,5,21,66,57,166,4,19,4,0.323,0.414,0.737,104,0.315
espinda01,2012,594,82,147,37,2,17,56,46,189,4,13,2,0.315,0.402,0.717,98,0.283
espinda01,2014,333,31,73,14,3,8,27,18,122,5,12,1,0.283,0.351,0.634,81,0.311
espinda01,2015,367,59,88,21,1,13,37,33,106,5,6,3,0.311,0.409,0.719,99,0.306
espinda01,2016,516,66,108,15,0,24,72,54,174,12,20,4,0.306,0.378,0.684,86,0.237
espinda01,2017,228,27,37,8,0,6,29,19,91,1,4,2,0.237,0.276,0.513,38,0.273
estrajo01,2001,298,26,68,15,0,8,37,16,32,6,4,4,0.273,0.359,0.632,66,0.378
estrajo01,2004,462,56,145,36,0,9,76,39,66,7,11,4,0.378,0.45,0.828,118,0.303
estrajo01,2005,357,31,93,26,0,4,39,20,38,6,3,3,0.303,0.367,0.67,79,0.328
estrajo01,2006,414,43,125,26,0,11,71,13,40,7,7,8,0.328,0.444,0.772,100,0.296
estrajo01,2007,442,40,123,25,0,10,54,12,43,3,2,7,0.296,0.403,0.699,83,0.365
ethiean01,2006,396,50,122,20,7,11,55,34,77,2,5,6,0.365,0.477,0.842,119,0.35
ethiean01,2007,447,50,127,32,2,13,64,46,68,12,4,8,0.35,0.452,0.802,111,0.375
ethiean01,2008,525,90,160,38,5,20,77,59,88,0,4,7,0.375,0.51,0.885,135,0.361
ethiean01,2009,596,92,162,42,3,31,106,72,116,10,13,4,0.361,0.508,0.869,130,0.364
ethiean01,2010,517,71,151,33,1,23,82,59,102,11,3,6,0.364,0.493,0.857,134,0.368
ethiean01,2011,487,67,142,30,0,11,62,58,103,9,3,3,0.368,0.421,0.789,120,0.351
ethiean01,2012,556,79,158,36,1,20,89,50,124,6,9,3,0.351,0.46,0.812,124,0.36
ethiean01,2013,482,54,131,33,2,12,52,61,95,11,7,3,0.36,0.423,0.783,120,0.322
ethiean01,2014,341,29,85,17,6,4,42,31,74,3,6,1,0.322,0.37,0.691,98,0.366
ethiean01,2015,395,54,116,20,7,14,53,43,75,2,4,3,0.366,0.486,0.852,135,0.32
everead01,2003,387,51,99,18,3,8,51,28,66,6,9,1,0.32,0.38,0.7,86,0.317
everead01,2004,384,66,105,15,2,8,31,17,56,0,9,3,0.317,0.385,0.703,85,0.29
everead01,2005,549,58,136,27,2,11,54,26,103,1,8,4,0.29,0.364,0.654,75,0.29
everead01,2006,514,52,123,28,6,6,59,34,71,5,4,4,0.29,0.352,0.642,68,0.281
everead01,2007,220,18,51,11,1,2,15,14,31,0,1,0,0.281,0.318,0.599,59,0.288
everead01,2009,345,43,82,21,0,3,44,22,61,0,4,4,0.288,0.325,0.613,64,0.398
evereca01,1999,464,86,151,33,3,25,108,50,94,5,11,8,0.398,0.571,0.969,147,0.373
evereca01,2000,496,82,149,32,4,34,108,52,113,5,8,5,0.373,0.587,0.959,142,0.323
evereca01,2001,409,61,105,24,4,14,58,27,104,3,13,0,0.323,0.438,0.761,100,0.333
evereca01,2002,374,47,100,16,0,16,62,33,77,4,6,4,0.333,0.439,0.772,106,0.377
evereca01,2003,270,53,74,13,3,18,51,31,48,2,5,3,0.356,0.544,0.9,136,0.311
evereca01,2003,256,40,77,14,0,10,41,22,36,4,10,1,0.377,0.473,0.85,125,0.356
evereca01,2005,490,58,123,17,2,23,87,42,99,2,5,10,0.311,0.435,0.745,98,0.297
evereca01,2006,308,37,70,8,0,11,33,29,57,2,3,3,0.297,0.36,0.658,71,0.336
febleca01,1999,453,71,116,22,9,10,53,47,91,0,9,3,0.336,0.411,0.747,92,0.345
febleca01,2000,339,59,87,12,1,2,29,36,48,1,10,1,0.345,0.316,0.66,72,0.291
febleca01,2001,292,45,69,9,2,8,25,22,58,0,1,1,0.291,0.363,0.654,73,0.336
febleca01,2002,351,44,86,16,4,4,26,41,63,0,7,0,0.336,0.348,0.683,85,0.264
felizpe01,2001,220,23,50,9,1,7,22,10,50,2,2,3,0.264,0.373,0.637,67,0.278
felizpe01,2003,235,31,58,9,3,16,48,10,53,0,1,2,0.278,0.515,0.793,106,0.305
felizpe01,2004,503,72,139,33,3,22,84,23,85,1,0,5,0.305,0.485,0.79,104,0.295
felizpe01,2005,569,69,142,30,4,20,81,38,102,1,1,6,0.295,0.422,0.717,90,0.281
felizpe01,2006,603,75,147,35,5,22,98,33,112,4,1,6,0.281,0.428,0.709,82,0.29
felizpe01,2007,557,61,141,28,2,20,72,29,70,2,1,3,0.29,0.418,0.708,85,0.302
felizpe01,2008,425,43,106,19,2,14,58,33,54,3,0,2,0.302,0.402,0.705,87,0.308
felizpe01,2009,580,62,154,30,2,12,82,35,68,3,3,5,0.308,0.386,0.694,85,0.243
felizpe01,2010,289,22,64,12,1,4,31,9,31,1,1,5,0.243,0.311,0.555,52,0.339
fickro01,2001,401,62,109,21,2,19,61,39,62,3,4,4,0.339,0.476,0.816,114,0.331
fickro01,2002,556,66,150,36,2,17,63,46,90,4,7,5,0.331,0.433,0.764,104,0.335
fickro01,2003,409,52,110,26,1,11,80,42,47,4,2,7,0.335,0.418,0.753,100,0.273
fickro01,2004,214,12,43,5,2,6,26,20,32,2,2,2,0.273,0.327,0.6,58,0.34
fickro01,2005,230,25,61,10,2,3,30,26,33,2,1,2,0.34,0.365,0.705,90,0.347
fieldpr01,2006,569,82,154,35,1,28,81,59,125,5,12,8,0.347,0.483,0.831,115,0.395
fieldpr01,2007,573,109,165,35,2,50,119,90,121,21,14,4,0.395,0.618,1.013,164,0.372
fieldpr01,2008,588,86,162,30,2,34,102,84,134,19,12,10,0.372,0.507,0.879,134,0.412
fieldpr01,2009,591,103,177,35,3,46,141,110,138,21,9,9,0.412,0.602,1.014,168,0.401
fieldpr01,2010,578,94,151,25,0,32,83,114,138,17,21,1,0.401,0.471,0.871,140,0.415
fieldpr01,2011,569,95,170,36,1,38,120,107,106,32,10,6,0.415,0.566,0.981,171,0.412
fieldpr01,2012,581,83,182,33,1,30,108,85,84,18,17,7,0.412,0.528,0.94,160,0.362
fieldpr01,2013,624,82,174,36,0,25,106,75,117,5,9,4,0.362,0.457,0.819,129,0.378
fieldpr01,2015,613,78,187,28,0,23,98,64,88,14,11,5,0.378,0.463,0.841,134,0.292
fieldpr01,2016,326,29,69,16,0,8,44,32,63,1,7,5,0.292,0.334,0.626,71,0.345
figgich01,2003,240,34,71,9,4,0,27,20,38,0,0,4,0.345,0.367,0.711,91,0.35
figgich01,2004,577,83,171,22,17,5,60,49,94,0,0,2,0.35,0.419,0.77,102,0.352
figgich01,2005,642,113,186,25,10,8,57,64,101,1,0,5,0.352,0.397,0.749,101,0.336
figgich01,2006,604,93,161,23,8,9,62,65,100,1,2,7,0.336,0.376,0.712,87,0.393
figgich01,2007,442,81,146,24,6,3,58,51,81,0,0,8,0.393,0.432,0.825,119,0.367
figgich01,2008,453,72,125,14,1,1,22,62,80,3,3,0,0.367,0.318,0.685,87,0.395
figgich01,2009,615,114,183,30,7,5,54,101,114,0,1,4,0.395,0.393,0.789,113,0.34
figgich01,2010,602,62,156,21,2,1,35,74,114,0,3,6,0.34,0.306,0.646,81,0.241
figgich01,2011,288,24,54,11,1,1,15,21,42,1,0,2,0.241,0.243,0.484,36,0.336
finlest01,1999,590,100,156,32,10,34,103,63,94,7,3,5,0.336,0.525,0.861,118,0.361
finlest01,2000,539,100,151,27,5,35,96,65,87,7,8,9,0.361,0.544,0.904,129,0.337
finlest01,2001,495,66,136,27,4,14,73,47,67,9,1,3,0.337,0.43,0.767,102,0.37
finlest01,2002,505,82,145,24,4,25,89,65,73,7,3,3,0.37,0.499,0.869,131,0.363
finlest01,2003,516,82,148,24,10,22,70,57,94,4,6,3,0.363,0.5,0.863,127,0.324
finlest01,2004,404,61,111,16,1,23,48,40,52,1,1,5,0.338,0.49,0.828,115,0.271
finlest01,2004,224,31,59,12,0,13,46,21,30,0,0,2,0.324,0.491,0.815,111,0.338
finlest01,2005,406,41,90,20,3,12,54,26,71,3,3,4,0.271,0.374,0.645,71,0.32
finlest01,2006,426,66,105,21,12,6,40,46,55,2,2,4,0.32,0.394,0.714,86,0.31
flahejo01,1999,446,53,124,19,0,14,71,19,64,0,6,10,0.31,0.415,0.725,85,0.296
flahejo01,2000,394,36,103,15,0,10,39,20,57,2,0,2,0.296,0.376,0.671,72,0.269
flahejo01,2001,248,20,59,17,1,4,29,10,33,1,1,1,0.269,0.363,0.632,66,0.296
flahejo01,2002,281,27,73,20,0,4,33,15,50,0,1,4,0.296,0.374,0.669,79,0.293
flahery01,2013,246,28,55,11,0,10,27,19,62,3,5,0,0.293,0.39,0.683,91,0.288
flahery01,2014,281,33,62,15,1,7,32,22,68,2,5,1,0.288,0.356,0.644,84,0.281
flahery01,2015,267,34,54,8,3,9,31,26,81,2,4,2,0.281,0.356,0.637,77,0.339
fletcda01,1999,412,48,120,26,0,18,80,26,47,0,6,4,0.339,0.485,0.825,110,0.355
fletcda01,2000,416,43,133,19,1,20,58,20,45,3,5,4,0.355,0.514,0.869,121,0.274
fletcda01,2001,416,36,94,20,0,11,56,24,43,4,6,6,0.274,0.353,0.628,65,0.286
florewi01,2014,259,28,65,13,1,6,29,12,31,2,1,1,0.286,0.378,0.664,89,0.295
florewi01,2015,483,55,127,22,0,16,59,19,63,2,4,2,0.295,0.408,0.703,94,0.319
florewi01,2016,307,38,82,14,0,16,49,23,48,0,2,3,0.319,0.469,0.788,112,0.307
florewi01,2017,336,42,91,17,1,18,52,17,54,1,3,6,0.307,0.488,0.795,109,0.319
florewi01,2018,386,43,103,25,0,11,51,29,42,1,5,9,0.319,0.417,0.736,102,0.361
flowety01,2013,256,24,50,11,0,10,24,14,94,1,4,1,0.247,0.355,0.603,67,0.297
