playerID,yearID,AB,R,H,2B,3B,HR,RBI,BB,SO,IBB,HBP,SF,OBP,SLG,OPS,BAbip,lgOBP,lgSLG,OPS+
baldero01,2006,364,59,110,24,6,16,57,14,70,1,7,2,0.339,0.533,0.871,0.336,0.337,0.432,124
baldero01,2007,137,16,28,6,0,5,12,9,35,1,3,0,0.268,0.358,0.626,0.237,0.336,0.423,64
baldero01,2009,150,23,38,4,1,7,23,11,37,0,2,1,0.311,0.433,0.744,0.29,0.333,0.418,97
balenwl01,2008,243,23,49,13,0,7,24,16,79,1,0,1,0.25,0.342,0.592,0.266,0.333,0.416,57
balenwl01,2009,155,18,33,10,0,4,13,13,43,1,0,2,0.271,0.355,0.625,0.264,0.333,0.418,66
balenwl01,2009,110,12,29,7,1,3,11,15,27,0,0,0,0.352,0.427,0.779,0.325,0.333,0.418,108
bandyje01,2016,209,23,49,9,0,8,25,11,38,0,4,4,0.281,0.392,0.673,0.246,0.322,0.417,81
bandyje01,2017,169,14,35,6,0,6,18,15,51,0,4,0,0.287,0.349,0.636,0.259,0.324,0.426,71
banksbr01,1999,219,34,53,7,1,5,22,25,59,5,0,2,0.317,0.352,0.669,0.306,0.345,0.434,73
banksbr01,2003,149,14,35,6,2,4,23,25,38,1,2,2,0.348,0.383,0.731,0.284,0.333,0.422,95
barajro01,2001,106,9,17,3,0,3,9,4,26,0,0,0,0.191,0.274,0.464,0.182,0.332,0.427,22
barajro01,2002,154,12,36,10,0,3,23,10,25,4,3,3,0.288,0.357,0.645,0.256,0.331,0.417,73
barajro01,2003,220,19,48,15,0,3,28,14,43,7,1,3,0.265,0.327,0.592,0.254,0.333,0.422,57
barajro01,2004,358,50,89,26,1,15,58,13,63,0,3,7,0.276,0.453,0.728,0.258,0.335,0.428,88
barajro01,2005,410,53,104,24,0,21,60,26,70,0,6,3,0.306,0.466,0.771,0.258,0.33,0.419,104
barajro01,2006,344,49,88,20,0,11,41,17,51,0,4,1,0.298,0.41,0.708,0.272,0.337,0.432,83
barajro01,2007,122,16,28,8,0,4,10,21,24,3,2,0,0.352,0.393,0.745,0.255,0.336,0.423,98
barajro01,2008,349,44,87,23,0,11,49,17,61,0,7,4,0.294,0.41,0.704,0.27,0.333,0.416,87
barajro01,2009,429,43,97,19,0,19,71,20,76,2,1,7,0.258,0.403,0.661,0.229,0.333,0.418,74
barajro01,2010,249,30,56,11,0,12,34,8,39,3,6,3,0.263,0.414,0.677,0.219,0.325,0.403,84
barajro01,2011,305,29,70,13,0,16,47,22,71,4,4,3,0.287,0.43,0.717,0.244,0.321,0.399,97
barajro01,2012,321,29,66,11,0,11,31,29,69,5,7,4,0.283,0.343,0.625,0.224,0.319,0.405,73
bardebr01,2009,103,13,24,3,0,4,10,6,21,0,2,1,0.286,0.379,0.664,0.253,0.333,0.418,77
bardjo01,2003,303,25,74,13,1,8,36,22,53,1,0,3,0.293,0.373,0.666,0.269,0.333,0.422,76
bardjo01,2006,231,28,78,19,0,9,40,27,39,1,1,2,0.406,0.537,0.943,0.373,0.337,0.432,145
bardjo01,2007,389,42,111,27,2,5,51,50,58,7,0,3,0.364,0.404,0.768,0.322,0.336,0.423,104
bardjo01,2008,178,11,36,9,0,1,16,18,25,2,1,0,0.279,0.27,0.549,0.23,0.333,0.416,49
bardjo01,2009,274,20,63,18,0,6,31,24,50,1,1,1,0.293,0.361,0.655,0.26,0.333,0.418,74
bardjo01,2010,112,9,24,7,0,3,10,10,27,0,0,1,0.276,0.357,0.634,0.253,0.325,0.403,74
barfijo02,2006,539,72,151,32,3,13,58,30,81,7,2,5,0.318,0.423,0.741,0.307,0.337,0.432,92
barfijo02,2007,420,53,102,19,3,3,50,14,90,0,3,4,0.27,0.324,0.594,0.299,0.336,0.423,57
barkeke01,1999,117,13,33,3,0,3,23,9,19,1,0,1,0.331,0.385,0.715,0.313,0.345,0.434,85
barkeke01,2000,100,14,22,5,0,2,9,20,21,0,1,1,0.352,0.33,0.682,0.256,0.345,0.437,78
barmecl01,2005,350,55,101,19,1,10,46,16,36,1,6,1,0.33,0.434,0.764,0.298,0.33,0.419,104
barmecl01,2006,478,57,105,26,4,7,56,22,72,6,9,7,0.264,0.335,0.598,0.241,0.337,0.432,56
barmecl01,2008,393,47,114,25,6,11,44,17,69,0,2,1,0.322,0.468,0.79,0.328,0.333,0.416,109
barmecl01,2009,550,69,135,32,3,23,76,31,121,2,10,7,0.294,0.44,0.734,0.271,0.333,0.418,94
barmecl01,2010,387,43,91,21,0,8,50,35,66,10,5,3,0.305,0.351,0.656,0.263,0.325,0.403,81
barmecl01,2011,446,47,109,27,0,12,39,38,88,2,7,2,0.312,0.386,0.698,0.279,0.321,0.399,94
barmecl01,2012,455,34,104,16,1,8,45,20,106,3,8,2,0.272,0.321,0.593,0.28,0.319,0.405,65
barmecl01,2013,304,22,64,15,0,5,23,14,70,3,2,1,0.249,0.309,0.558,0.257,0.318,0.396,56
barmecl01,2014,102,15,25,5,0,0,7,9,18,2,4,1,0.328,0.294,0.622,0.294,0.314,0.386,81
barmecl01,2015,207,24,48,14,1,3,16,10,55,2,4,0,0.281,0.353,0.633,0.302,0.317,0.405,76
barneau01,2017,218,35,63,15,2,8,38,39,43,1,5,0,0.408,0.486,0.895,0.329,0.324,0.426,140
barneau01,2018,200,32,41,5,0,4,14,31,67,4,6,0,0.329,0.29,0.619,0.287,0.318,0.409,74
barnebr02,2013,408,46,98,17,1,8,41,21,127,0,8,2,0.289,0.346,0.635,0.327,0.318,0.396,78
barnebr02,2014,292,37,75,17,4,8,27,15,100,0,0,0,0.293,0.425,0.718,0.364,0.314,0.386,103
barnebr02,2015,255,30,64,13,2,2,17,21,67,3,3,1,0.314,0.341,0.655,0.332,0.317,0.405,83
barnebr02,2016,100,10,22,6,2,0,8,3,30,0,1,0,0.25,0.32,0.57,0.314,0.322,0.417,54
barneda01,2011,529,66,146,23,6,2,43,22,67,2,8,4,0.313,0.353,0.666,0.31,0.321,0.399,86
barneda01,2012,548,73,139,26,4,7,44,33,58,1,3,1,0.299,0.354,0.653,0.273,0.319,0.405,81
barneda01,2013,501,49,104,25,1,7,41,36,64,5,6,6,0.266,0.303,0.569,0.222,0.318,0.396,60
barneda01,2014,204,18,47,10,2,2,16,9,31,2,1,1,0.265,0.328,0.594,0.262,0.314,0.386,69
barneda01,2016,279,35,75,13,2,4,19,22,48,1,1,2,0.322,0.373,0.695,0.31,0.322,0.417,89
barneda01,2017,336,34,78,14,0,6,25,18,64,0,2,1,0.275,0.327,0.602,0.27,0.324,0.426,62
barnhtu01,2015,242,23,61,9,0,3,18,25,45,5,2,3,0.324,0.326,0.65,0.294,0.317,0.405,83
barnhtu01,2016,377,34,97,23,1,7,51,36,72,8,2,3,0.323,0.379,0.702,0.299,0.322,0.417,91
barnhtu01,2017,370,26,100,24,2,7,44,42,68,11,3,3,0.347,0.403,0.75,0.312,0.324,0.426,102
barnhtu01,2018,460,50,114,21,3,10,46,54,96,2,2,3,0.328,0.372,0.699,0.291,0.318,0.409,94
barremi01,1999,433,53,127,32,3,8,52,32,39,4,3,1,0.345,0.436,0.782,0.307,0.345,0.434,100
barremi01,2000,271,28,58,15,1,1,22,23,35,5,1,1,0.277,0.288,0.565,0.242,0.345,0.437,46
barremi01,2001,472,42,118,33,2,6,38,25,54,2,2,3,0.289,0.367,0.655,0.27,0.332,0.427,73
barremi01,2002,376,41,99,20,1,12,49,40,65,7,1,5,0.332,0.418,0.749,0.286,0.331,0.417,101
barremi01,2003,226,33,47,9,2,10,30,21,37,7,2,1,0.28,0.398,0.678,0.206,0.333,0.422,78
barremi01,2004,456,55,131,32,6,16,65,33,64,4,5,8,0.337,0.489,0.826,0.299,0.335,0.428,115
barremi01,2005,424,48,117,32,3,16,61,40,61,3,7,4,0.345,0.479,0.824,0.288,0.33,0.419,119
barremi01,2006,375,54,115,25,3,16,53,33,41,2,5,3,0.368,0.517,0.885,0.308,0.337,0.432,129
barremi01,2007,133,6,30,8,0,0,12,2,21,0,0,1,0.235,0.286,0.521,0.265,0.336,0.423,38
barremi01,2007,211,23,54,9,0,9,29,17,36,3,0,3,0.307,0.427,0.734,0.266,0.336,0.423,92
barryje01,1999,168,19,45,16,0,5,26,19,29,1,2,3,0.344,0.452,0.796,0.292,0.345,0.434,104
bartlja01,2005,224,33,54,10,1,3,16,21,37,0,4,1,0.316,0.335,0.651,0.276,0.33,0.419,76
bartlja01,2006,333,44,103,18,2,2,32,22,46,1,11,5,0.367,0.393,0.76,0.348,0.337,0.432,100
bartlja01,2007,510,75,135,20,7,5,43,50,73,3,8,2,0.339,0.361,0.699,0.3,0.336,0.423,86
bartlja01,2008,454,48,130,25,3,1,37,22,69,1,9,4,0.329,0.361,0.69,0.332,0.333,0.416,86
bartlja01,2009,500,90,160,29,7,14,66,54,89,2,5,4,0.389,0.49,0.879,0.364,0.333,0.418,134
bartlja01,2010,468,71,119,27,3,4,47,45,83,1,5,3,0.324,0.35,0.675,0.299,0.325,0.403,87
bartlja01,2011,554,61,136,22,3,2,40,48,98,0,5,6,0.308,0.307,0.615,0.291,0.321,0.399,73
bartobr01,2008,153,23,41,9,2,2,13,19,39,0,2,1,0.354,0.392,0.746,0.345,0.333,0.416,101
bartoda02,2008,446,59,101,17,5,9,47,65,99,5,3,3,0.327,0.348,0.674,0.27,0.333,0.416,82
bartoda02,2009,160,31,43,12,1,3,24,26,25,0,2,3,0.372,0.413,0.784,0.296,0.333,0.418,111
bartoda02,2010,556,79,152,33,5,10,57,110,102,2,3,5,0.393,0.405,0.798,0.316,0.325,0.403,121
bartoda02,2011,236,27,50,13,0,0,21,39,47,3,2,3,0.325,0.267,0.592,0.26,0.321,0.399,68
bartoda02,2012,113,8,23,7,0,1,6,22,32,0,1,0,0.338,0.292,0.63,0.275,0.319,0.405,78
bartoda02,2013,104,15,28,2,0,3,16,13,18,0,1,2,0.35,0.375,0.725,0.294,0.318,0.396,105
batisto01,1999,375,61,107,25,1,26,79,22,79,1,4,5,0.328,0.565,0.893,0.295,0.345,0.434,125
batisto01,1999,144,16,37,5,0,5,21,16,17,3,2,2,0.335,0.396,0.731,0.258,0.345,0.434,88
batisto01,2000,620,96,163,32,2,41,114,35,121,1,6,3,0.307,0.519,0.827,0.265,0.345,0.437,108
batisto01,2001,271,29,56,11,1,13,45,13,66,1,4,3,0.251,0.399,0.649,0.221,0.332,0.427,69
batisto01,2001,308,41,82,16,5,12,42,19,47,0,0,4,0.305,0.468,0.773,0.277,0.332,0.427,101
batisto01,2002,615,90,150,36,1,31,87,50,107,9,11,6,0.309,0.457,0.766,0.246,0.331,0.417,103
batisto01,2003,631,76,148,20,1,26,99,28,102,4,5,6,0.27,0.393,0.663,0.24,0.333,0.422,74
batisto01,2004,606,76,146,30,2,32,110,26,78,4,4,10,0.272,0.455,0.728,0.225,0.335,0.428,88
batisto01,2006,178,24,42,12,0,5,21,15,27,1,2,0,0.303,0.388,0.69,0.253,0.337,0.432,80
batisto01,2007,101,10,26,3,0,2,16,12,14,3,3,2,0.347,0.347,0.694,0.276,0.336,0.423,85
bauerja01,2018,323,48,65,22,2,11,48,54,104,0,3,6,0.316,0.384,0.7,0.252,0.318,0.409,93
bautida01,1999,205,32,59,10,1,5,24,4,30,0,1,1,0.303,0.42,0.723,0.316,0.345,0.434,85
bautida01,2000,262,45,83,16,7,7,47,20,30,4,3,5,0.366,0.511,0.877,0.33,0.345,0.437,123
bautida01,2001,222,26,67,11,2,5,26,14,31,1,1,0,0.346,0.437,0.783,0.333,0.332,0.427,107
bautida01,2002,154,22,50,5,2,6,23,11,21,2,0,1,0.367,0.5,0.867,0.344,0.331,0.417,131
bautida01,2003,284,29,78,16,3,4,36,21,50,2,4,3,0.33,0.394,0.724,0.318,0.333,0.422,92
bautida01,2004,539,64,154,27,1,11,65,35,66,2,4,3,0.332,0.401,0.733,0.308,0.335,0.428,93
bautijo02,2006,400,58,94,20,3,16,51,46,110,2,16,4,0.335,0.42,0.755,0.281,0.337,0.432,97
bautijo02,2007,532,75,135,36,2,15,63,68,101,1,4,6,0.339,0.414,0.753,0.284,0.336,0.423,99
bautijo02,2008,314,38,76,15,0,12,44,38,77,4,2,3,0.325,0.404,0.729,0.281,0.333,0.416,95
bautijo02,2009,336,54,79,13,3,13,40,56,85,1,4,2,0.349,0.408,0.757,0.275,0.333,0.418,102
bautijo02,2010,569,109,148,35,3,54,124,100,116,2,10,4,0.378,0.617,0.995,0.233,0.325,0.403,169
bautijo02,2011,513,105,155,24,2,43,103,132,111,24,6,4,0.447,0.608,1.056,0.309,0.321,0.399,192
bautijo02,2012,332,64,80,14,0,27,65,59,63,2,4,4,0.358,0.527,0.886,0.215,0.319,0.405,142
bautijo02,2013,452,82,117,24,0,28,73,69,84,2,3,4,0.358,0.498,0.856,0.259,0.318,0.396,138
bautijo02,2014,553,101,158,27,0,35,103,104,96,11,9,6,0.403,0.524,0.928,0.287,0.314,0.386,164
bautijo02,2015,543,108,136,29,3,40,114,110,106,2,5,8,0.377,0.536,0.913,0.237,0.317,0.405,151
bautijo02,2016,423,68,99,24,1,22,69,87,103,1,3,4,0.366,0.452,0.817,0.255,0.322,0.417,122
bautijo02,2017,587,92,119,27,0,23,65,84,170,3,8,7,0.308,0.366,0.674,0.239,0.324,0.426,81
bautijo02,2018,245,37,50,13,0,9,37,51,84,2,5,1,0.351,0.367,0.718,0.268,0.318,0.409,100
baxtemi01,2012,179,26,47,14,2,3,17,25,45,4,5,2,0.365,0.413,0.778,0.331,0.319,0.405,116
baxtemi01,2013,132,14,25,6,1,0,4,17,28,0,5,1,0.303,0.25,0.553,0.238,0.318,0.396,58
bayja01,2004,411,61,116,24,4,26,82,41,129,2,10,5,0.358,0.55,0.907,0.345,0.335,0.428,135
bayja01,2005,599,110,183,44,6,32,101,95,142,9,6,7,0.402,0.559,0.961,0.35,0.33,0.419,155
bayja01,2006,570,101,163,29,3,35,109,102,156,9,8,9,0.396,0.532,0.928,0.33,0.337,0.432,141
bayja01,2007,538,78,133,25,2,21,84,59,141,3,9,8,0.327,0.418,0.746,0.292,0.336,0.423,96
bayja01,2008,184,39,54,12,2,9,37,22,51,2,2,3,0.37,0.527,0.897,0.354,0.333,0.416,138
bayja01,2008,393,72,111,23,2,22,64,59,86,2,2,5,0.375,0.519,0.894,0.307,0.333,0.416,137
bayja01,2009,531,103,142,29,3,36,119,94,162,4,9,4,0.384,0.537,0.921,0.315,0.333,0.418,144
bayja01,2010,348,48,90,20,6,6,47,44,91,3,5,4,0.347,0.402,0.749,0.329,0.325,0.403,107
bayja01,2011,444,59,109,19,1,12,57,56,109,3,2,6,0.329,0.374,0.703,0.295,0.321,0.399,96
bayja01,2012,194,21,32,2,0,8,20,19,58,0,0,2,0.237,0.299,0.536,0.185,0.319,0.405,48
bayja01,2013,206,30,42,6,0,11,20,26,62,1,2,1,0.298,0.393,0.691,0.231,0.318,0.396,93
beckeri01,1999,139,15,35,5,2,5,16,33,38,0,0,0,0.395,0.424,0.82,0.313,0.345,0.434,112
beckeri01,1999,125,21,33,3,0,1,10,25,43,0,2,0,0.395,0.312,0.707,0.395,0.345,0.434,86
beckeri01,2000,238,48,58,12,0,7,34,56,70,0,0,4,0.383,0.382,0.765,0.309,0.345,0.437,98
beckhgo01,2009,378,58,102,28,1,14,63,41,65,0,6,4,0.347,0.46,0.808,0.29,0.333,0.418,114
beckhgo01,2010,444,58,112,25,2,9,49,37,92,0,7,4,0.317,0.378,0.695,0.297,0.325,0.403,91
beckhgo01,2011,499,60,115,23,0,10,44,35,111,0,13,3,0.296,0.337,0.633,0.276,0.321,0.399,77
beckhgo01,2012,525,62,123,24,0,16,60,40,89,0,7,2,0.296,0.371,0.668,0.254,0.319,0.405,84
beckhgo01,2013,371,46,99,22,1,5,24,28,56,2,4,4,0.322,0.372,0.694,0.299,0.318,0.396,95
beckhgo01,2014,390,43,86,24,0,7,36,19,70,1,5,5,0.263,0.336,0.598,0.248,0.314,0.386,71
beckhgo01,2015,211,24,44,8,0,6,20,19,43,1,2,4,0.275,0.332,0.607,0.229,0.317,0.405,69
beckhgo01,2016,240,25,52,16,1,5,30,26,50,1,4,3,0.3,0.354,0.655,0.25,0.322,0.417,78
beckhti01,2015,203,24,45,7,4,9,37,13,69,0,3,4,0.274,0.429,0.702,0.279,0.317,0.405,92
beckhti01,2016,198,25,49,12,5,5,16,14,67,0,1,0,0.3,0.434,0.735,0.349,0.322,0.417,97
beckhti01,2017,216,36,66,13,2,10,26,12,57,0,2,0,0.348,0.523,0.871,0.376,0.324,0.426,130
beckhti01,2017,317,31,82,5,3,12,36,24,110,0,2,1,0.314,0.407,0.721,0.357,0.324,0.426,92
beckhti01,2018,369,45,85,17,0,12,35,27,100,0,3,2,0.287,0.374,0.661,0.282,0.318,0.409,82
bellda01,1999,597,92,160,31,2,21,78,58,90,0,2,7,0.331,0.432,0.763,0.282,0.345,0.434,95
bellda01,2000,454,57,112,24,2,11,47,42,66,0,6,4,0.316,0.381,0.697,0.265,0.345,0.437,79
bellda01,2001,470,62,122,28,0,15,64,28,59,1,3,4,0.303,0.415,0.718,0.268,0.332,0.427,88
